,ground_truth,prediction
0,4.810000324249267,6.494093074798584
1,4.5000000047683715,6.193118195533752
2,4.440000033378601,6.657986545562744
3,6.320000071525573,7.148893809318542
4,5.069999732971191,6.379969902038574
5,4.029999995231629,5.7769245576858514
6,7.3699999213218685,7.496575832366943
7,4.7999998617172235,7.07455729484558
8,5.930000257492066,5.5009560918807985
9,5.080000195503235,6.078726558685302
10,5.820000076293945,6.285244135856628
11,7.049999840259551,6.23188847541809
12,8.580000162124634,8.966606323719024
13,4.449999794960022,9.656396235227584
14,4.629999709129334,7.622155692577362
15,4.610000185966491,8.024096550941467
16,4.919999804496765,6.865899715423584
17,18.63000027656555,16.598042554855347
18,13.44000003516674,16.091304671764373
19,11.94000000566244,16.16578523159027
20,14.370000029802322,5.810596122741699
21,8.089999928474427,4.586964144706726
22,11.809999994635582,5.4075228786468506
23,16.119999837875366,17.072044992446898
24,6.069999723434448,5.255133409500122
25,5.280000333786011,5.217570166587829
26,6.110000171661377,5.294030561447143
27,9.160000002384185,6.305296230316162
28,6.9100000238418575,7.200675134658813
29,12.12000000745058,5.574833483695984
30,4.219999670982361,4.881973233222961
31,4.599999723434448,5.034504294395447
32,5.4999999952316285,8.85143277645111
33,6.410000028610229,8.211243708133697
34,10.18000004172325,7.829493381977081
35,6.280000324249268,6.066841940879821
36,3.5399997615814205,5.648731904029846
37,3.3400003242492673,6.159211812019348
38,7.4800001025199885,5.962179498672485
39,9.930000044107437,6.267116150856018
40,5.859999823570251,8.856781029701233
41,8.980000088214874,7.129510421752929
42,3.919999814033508,4.583624114990235
43,4.089999966621399,4.675611968040466
44,3.0200002431869506,6.030119838714599
45,5.479999771118164,7.431302959918976
46,7.719999988079071,8.305758137702941
47,12.320000000614673,7.828162977695465
48,9.460000034570694,8.166989541053772
49,9.859999960660934,14.871134338378905
50,6.299999847412109,5.213487830162048
51,4.239999895095825,3.956166062355041
52,3.900000290870666,3.863560671806335
53,4.299999866485596,4.165578565597534
54,3.5000000143051144,4.394639415740967
55,3.1400001859664917,4.496837315559387
56,4.20999990940094,5.480241599082946
57,14.780000067949295,7.033140575885772
58,11.420000005364418,6.412821354866027
59,8.769999837875366,6.471833686828613
60,4.0099997711181645,4.460135540962219
61,4.26999988079071,4.445005521774292
62,3.799999871253967,4.273056025505066
63,6.149999918937683,4.2875607967376705
64,5.209999899864196,4.529485492706299
65,4.299999866485596,5.132347888946533
66,3.1499999475479123,5.224385509490967
67,3.47999979019165,5.689837050437927
68,2.7000001621246335,5.828834156990051
69,4.2000001478195195,5.6918004131317135
70,5.359999828338623,5.625028557777404
71,4.400000286102295,5.220368361473083
72,5.159999690055847,4.3141331338882445
73,4.380000061988831,4.364626111984253
74,4.359999837875367,4.676251935958862
75,3.889999828338623,5.070519137382507
76,5.380000052452087,8.215689837932587
77,4.5800002002716065,8.286698589324951
78,5.5299999809265135,8.240103597640992
