,year,month,day,hour,万寿西宫,万柳,东四,东四环,东高村,丰台花园,云岗,亦庄,农展馆,前门,北部新区,南三环,古城,大兴,天坛,奥体中心,官园,平谷,永定门内,琉璃河,西直门北,通州,门头沟,顺义
5572,2018,8,25,19,163.3091096853089,163.3091096853089,163.3091096853089,163.3091096853089,153.48204527649068,163.3091096853089,203.49613361321428,163.3091096853089,163.3091096853089,163.3091096853089,203.49613361321428,163.3091096853089,203.49613361321428,182.70093284323903,163.3091096853089,163.3091096853089,163.3091096853089,153.48204527649068,163.3091096853089,206.95053491467712,163.3091096853089,163.3091096853089,203.49613361321428,163.3091096853089
5573,2018,8,25,20,101.2980737988787,101.2980737988787,101.2980737988787,101.2980737988787,114.78920397208194,101.2980737988787,228.72352681650065,101.2980737988787,101.2980737988787,101.2980737988787,228.72352681650065,101.2980737988787,228.72352681650065,174.82712847233438,101.2980737988787,101.2980737988787,101.2980737988787,114.78920397208194,101.2980737988787,230.49898551811663,101.2980737988787,101.2980737988787,228.72352681650065,101.2980737988787
5574,2018,8,25,21,101.2980737988787,101.2980737988787,101.2980737988787,101.2980737988787,114.78920397208194,101.2980737988787,228.72352681650065,101.2980737988787,101.2980737988787,101.2980737988787,228.72352681650065,101.2980737988787,228.72352681650065,174.82712847233438,101.2980737988787,101.2980737988787,101.2980737988787,114.78920397208194,101.2980737988787,230.49898551811663,101.2980737988787,101.2980737988787,228.72352681650065,101.2980737988787
5575,2018,8,25,22,101.2980737988787,101.2980737988787,101.2980737988787,101.2980737988787,114.78920397208194,101.2980737988787,228.72352681650065,101.2980737988787,101.2980737988787,101.2980737988787,228.72352681650065,101.2980737988787,228.72352681650065,174.82712847233438,101.2980737988787,101.2980737988787,101.2980737988787,114.78920397208194,101.2980737988787,230.49898551811663,101.2980737988787,101.2980737988787,228.72352681650065,101.2980737988787
5576,2018,8,25,23,121.25005941078771,121.25005941078771,121.25005941078771,121.25005941078771,94.49720267100196,121.25005941078771,169.95056153078076,121.25005941078771,121.25005941078771,121.25005941078771,169.95056153078076,121.25005941078771,169.95056153078076,151.2158155091186,121.25005941078771,121.25005941078771,121.25005941078771,94.49720267100196,121.25005941078771,139.62630362993596,121.25005941078771,121.25005941078771,169.95056153078076,121.25005941078771
5577,2018,8,26,0,121.25005941078771,121.25005941078771,121.25005941078771,121.25005941078771,94.49720267100196,121.25005941078771,169.95056153078076,121.25005941078771,121.25005941078771,121.25005941078771,169.95056153078076,121.25005941078771,169.95056153078076,151.2158155091186,121.25005941078771,121.25005941078771,121.25005941078771,94.49720267100196,121.25005941078771,139.62630362993596,121.25005941078771,121.25005941078771,169.95056153078076,121.25005941078771
5578,2018,8,26,1,121.25005941078771,121.25005941078771,121.25005941078771,121.25005941078771,94.49720267100196,121.25005941078771,169.95056153078076,121.25005941078771,121.25005941078771,121.25005941078771,169.95056153078076,121.25005941078771,169.95056153078076,151.2158155091186,121.25005941078771,121.25005941078771,121.25005941078771,94.49720267100196,121.25005941078771,139.62630362993596,121.25005941078771,121.25005941078771,169.95056153078076,121.25005941078771
5579,2018,8,26,2,169.28559010140515,169.28559010140515,169.28559010140515,169.28559010140515,185.64327734711983,169.28559010140515,152.96476920466006,169.28559010140515,169.28559010140515,169.28559010140515,152.96476920466006,169.28559010140515,152.96476920466006,181.1360224863481,169.28559010140515,169.28559010140515,169.28559010140515,185.64327734711983,169.28559010140515,165.0281819551189,169.28559010140515,169.28559010140515,152.96476920466006,169.28559010140515
5580,2018,8,26,3,169.28559010140515,169.28559010140515,169.28559010140515,169.28559010140515,185.64327734711983,169.28559010140515,152.96476920466006,169.28559010140515,169.28559010140515,169.28559010140515,152.96476920466006,169.28559010140515,152.96476920466006,181.1360224863481,169.28559010140515,169.28559010140515,169.28559010140515,185.64327734711983,169.28559010140515,165.0281819551189,169.28559010140515,169.28559010140515,152.96476920466006,169.28559010140515
5581,2018,8,26,4,169.28559010140515,169.28559010140515,169.28559010140515,169.28559010140515,185.64327734711983,169.28559010140515,152.96476920466006,169.28559010140515,169.28559010140515,169.28559010140515,152.96476920466006,169.28559010140515,152.96476920466006,181.1360224863481,169.28559010140515,169.28559010140515,169.28559010140515,185.64327734711983,169.28559010140515,165.0281819551189,169.28559010140515,169.28559010140515,152.96476920466006,169.28559010140515
