AQI,PM10,PM2.5,CO,NO2,O3,SO2,prec,lrad,shum,pres,temp,wind,srad,Change,Hour,Day,Month,Delta1,Delta3,Mean
72.45430909995403,93.40264059518944,50.424194886690394,1.1555432361198716,84.40646459386066,42.34603088748421,7.670359366797795,50.00104268223739,772.7417720637401,0.10032153194555936,265171.4595717441,276.0855179433204,60.003468040389464,688.3461567364727,0.1,22,10,9,4.0,19.0,40.13333333333333
73.04123949383883,96.09843085507057,45.39311230695946,1.0442037518440517,84.47260055416272,49.0342921876513,9.154881794148224,50.00004125257036,775.167871837592,0.10056593752650923,265170.6002862642,276.08261272064203,60.00337367652088,689.9392128167307,0.1,23,10,9,0.1,13.0,40.93333333333333
70.83353999894395,91.88396254978994,39.46192334032893,0.963498140520353,57.91289918736355,73.76356623788075,11.24551336756993,49.99960963469177,782.7174336057851,0.10092001571507236,265174.00149994553,276.08717392632155,60.00357679539947,709.5536196174282,0.1,0,11,9,0.1,0.1,41.46666666666667
67.67417309584135,84.63804561228993,39.010631580049896,0.9257711768727452,37.40195154520681,83.29067743134267,10.508796210266944,49.99980059762965,784.8544355173958,0.10116652612211192,265183.242799957,276.08144819706126,60.00329398846478,701.8994039323428,0.1,1,11,9,2.0,0.1,41.9
65.62236203572968,80.3972610003069,38.29048003477499,0.8820729881128242,37.62258980462778,76.28845620168299,10.16852732167995,49.99960882478407,784.7313908456648,0.10023999977531363,265179.8704789735,276.0836039461362,60.0047667741423,700.1210876992084,0.1,2,11,9,0.1,0.1,42.2
67.02465676806524,83.52612117052895,38.37477935980447,0.8169260225083609,43.06016758355739,65.0430317961065,13.687300437006819,50.0008251362881,787.2777187446472,0.09984601105737416,265159.97236479464,276.11010810314417,60.0041635318539,744.5344965350411,0.1,3,11,9,0.1,0.1,42.46666666666667
68.84251558248121,88.40933615522415,43.38325503953956,0.7815801486767807,46.25335492622193,51.08664132185213,15.514010260223529,50.001482667291405,787.8165897844009,0.1002765564062765,265169.0815241572,276.1066113682141,60.004281307779166,745.5173441095155,0.1,4,11,9,6.0,4.0,42.96666666666667
69.5173043038644,87.55764673731919,49.264735607613495,0.8128976969756093,51.29884949181548,39.844111931352785,12.55483704550503,50.00059726377285,786.5548693836432,0.09828055309124464,265186.34819448146,276.1092684892422,60.0052671125241,753.8451537065324,0.1,5,11,9,5.0,11.0,43.66666666666666
71.43814231380581,82.64746619798936,52.43369166225687,0.9012627225949112,52.680106232095916,37.182256682080265,11.044526358411412,49.99950250426085,784.5090282195473,0.09895417987311897,265183.3083120024,276.14125306241766,60.008879723794784,788.2760015610795,0.1,6,11,9,3.0,14.0,44.4
75.29425019380798,83.40203361881964,55.12561020667035,0.9834580942563936,51.902798428894215,36.07931804120607,12.285023147942894,50.00002877924722,783.2721958609093,0.09977722807046614,265179.33012607694,276.14648164455417,60.00957091879218,799.9975994136232,0.1,7,11,9,4.0,12.0,45.2
