date,AQI,PM10,PM2.5,CO,NO2,O3,SO2,prec,lrad,shum,pres,temp,wind,srad
2018-01-07 19:00:00,204.0,,154.0,1.4,59.0,16.0,17.0,,,,,,,
2018-01-07 20:00:00,108.0,,81.0,0.8,32.0,41.0,12.0,,,,,,,
2018-01-07 21:00:00,43.0,,30.0,0.4,17.0,53.0,7.0,50.0,755.875,0.025000000995000826,266620.0,275.864700012207,60.00944399261475,685.0
2018-01-07 22:00:00,37.0,,26.0,0.3,16.0,56.0,5.0,,,,,,,
2018-01-07 23:00:00,21.0,15.0,15.0,0.3,14.0,56.0,2.0,,,,,,,
2018-01-08 00:00:00,36.0,36.0,9.0,0.2,13.0,59.0,2.0,50.0,736.0625,0.02500000083800033,266612.0,275.8488998413086,60.00811999511718,696.8125
2018-01-08 01:00:00,23.0,23.0,13.0,0.3,18.0,50.0,3.0,,,,,,,
2018-01-08 02:00:00,23.0,23.0,15.0,0.3,15.0,51.0,3.0,,,,,,,
2018-01-08 03:00:00,19.0,18.0,13.0,0.4,14.0,55.0,4.0,50.0,734.75,0.02500000070500001,266556.0,275.8641000366211,60.01227599334717,784.0625
2018-01-08 04:00:00,28.0,28.0,14.0,0.4,15.0,51.0,3.0,,,,,,,
2018-01-08 05:00:00,36.0,31.0,25.0,0.4,13.0,53.0,3.0,,,,,,,
2018-01-08 06:00:00,32.0,32.0,14.0,0.5,13.0,54.0,4.0,50.0,736.75,0.025000000777000563,266140.0,275.8863000488281,60.01260399627686,777.4375
2018-01-08 07:00:00,81.0,112.0,14.0,0.4,12.0,57.0,4.0,,,,,,,
2018-01-08 08:00:00,53.0,56.0,19.0,0.4,15.0,52.0,4.0,,,,,,,
2018-01-08 09:00:00,43.0,43.0,19.0,0.4,13.0,56.0,3.0,50.0,737.9375,0.025000000800000505,266256.0,275.87509979248046,60.01018799591064,685.625
2018-01-08 10:00:00,34.0,34.0,9.0,0.4,12.0,62.0,2.0,,,,,,,
2018-01-08 11:00:00,57.0,64.0,14.0,0.3,6.0,72.0,2.0,,,,,,,
2018-01-08 12:00:00,34.0,34.0,5.0,0.3,5.0,74.0,2.0,50.0,736.9375,0.025000000796999784,266772.0,275.86169982910155,60.007391998291006,685.0
2018-01-08 13:00:00,26.0,26.0,10.0,0.3,5.0,75.0,2.0,,,,,,,
2018-01-08 14:00:00,47.0,47.0,16.0,0.3,5.0,74.0,2.0,,,,,,,
2018-01-08 15:00:00,68.0,86.0,8.0,0.3,6.0,72.0,2.0,50.0,735.6875,0.025000000830000268,266932.0,275.8438998413086,60.000103996276856,685.0
2018-01-08 16:00:00,97.0,144.0,8.0,0.2,5.0,71.0,2.0,,,,,,,
2018-01-08 17:00:00,94.0,138.0,3.0,0.2,6.0,67.0,2.0,,,,,,,
2018-01-08 18:00:00,72.0,94.0,3.0,0.2,8.0,65.0,2.0,50.0,736.3125,0.025000000816000626,266848.0,275.85290008544916,60.00381999206543,685.0
2018-01-08 19:00:00,54.0,57.0,5.0,0.3,11.0,59.0,2.0,,,,,,,
2018-01-08 20:00:00,39.0,39.0,3.0,0.3,14.0,54.0,2.0,,,,,,,
