date,AQI,PM10,PM2.5,CO,NO2,O3,SO2,prec,lrad,shum,pres,temp,wind,srad
2018-01-07 00:00:00,61.0,65.0,44.0,0.7,70.0,2.0,8.0,50.0,753.5,0.025000002044999973,265448.0,275.8492999267578,60.000103996276856,688.625
2018-01-07 01:00:00,55.0,60.0,38.0,0.7,65.0,7.0,8.0,,,,,,,
2018-01-07 02:00:00,59.0,62.0,42.0,0.7,73.0,2.0,11.0,,,,,,,
2018-01-07 03:00:00,57.0,64.0,40.0,1.2,73.0,2.0,13.0,50.0,756.5,0.025000001063000408,265408.0,275.889700012207,60.003563995361326,714.375
2018-01-07 04:00:00,53.0,56.0,36.0,0.9,71.0,2.0,8.0,,,,,,,
2018-01-07 05:00:00,52.0,54.0,32.0,0.9,67.0,2.0,7.0,,,,,,,
2018-01-07 06:00:00,55.0,60.0,32.0,0.9,66.0,2.0,7.0,50.0,758.375,0.025000001751000058,264940.0,275.901600036621,60.00487999725342,711.4375
2018-01-07 07:00:00,48.0,48.0,29.0,0.8,58.0,2.0,6.0,,,,,,,
2018-01-07 08:00:00,43.0,43.0,27.0,0.8,57.0,2.0,8.0,,,,,,,
2018-01-07 09:00:00,49.0,49.0,32.0,0.8,52.0,9.0,8.0,50.0,757.75,0.02500000161400065,265064.0,275.89269989013667,60.004883995056154,685.5625
2018-01-07 10:00:00,55.0,59.0,34.0,1.0,51.0,13.0,9.0,,,,,,,
2018-01-07 11:00:00,59.0,68.0,35.0,0.7,39.0,36.0,9.0,,,,,,,
2018-01-07 12:00:00,50.0,44.0,35.0,0.6,31.0,52.0,9.0,50.0,756.0,0.025000001690000297,265204.0,275.87589996337886,60.00595199584961,685.0
2018-01-07 13:00:00,51.0,46.0,36.0,0.6,31.0,56.0,10.0,,,,,,,
2018-01-07 14:00:00,61.0,51.0,44.0,0.7,38.0,63.0,11.0,,,,,,,
