,ground_truth,prediction
0,57.99999888241291,77.6420986475423
1,60.99999984353781,77.6420986475423
2,50.999999299645424,78.25496453139931
3,43.99999971687794,78.25496944738552
4,36.99999785423279,78.25497272470966
5,43.99999971687794,86.22013365104795
6,54.999999061226845,85.46220371127129
7,78.00000000582077,85.55110811069608
8,59.99999990314245,124.09794533252716
9,75.99999994691461,124.10176184773445
10,79.00000005308539,124.04989007115364
11,103.00000075995922,122.82465189695358
12,102.00000081956387,88.09254644811153
13,101.00000087916851,83.85277594253421
14,95.00000009685755,81.79431657865644
15,67.99999999627471,81.79559160023928
16,59.99999990314245,76.54513764753938
17,74.9999998640269,73.42305151745677
18,63.99999966472387,75.84889948740602
19,76.99999999417923,73.43630672618747
20,81.00000007636845,72.65006241574883
21,96.0000000372529,75.90507567301393
22,94.00000015646219,75.58768449909985
23,89.00000045448542,57.222841024398804
24,67.99999999627471,57.20955389738083
25,68.99999993667006,57.209551617503166
26,37.99999779462814,56.16539956629276
27,30.999998211860657,55.854266941547394
28,23.99999862909317,55.854121029376984
29,16.999999046325684,54.51316538453102
30,9.999999463558197,54.50470931828022
31,1.9999999403953552,54.44285395741463
32,3.9999998211860657,51.559223651885986
33,8.999999523162842,49.76894971728325
34,10.999999403953552,38.37259364128113
35,3.9999998211860657,37.487622648477554
36,7.999999582767487,37.487622648477554
37,9.999999463558197,37.91372722387314
38,5.999999701976776,35.82871526479721
39,13.999999225139618,35.82871526479721
40,10.999999403953552,35.82871526479721
41,5.999999701976776,35.1569447517395
42,2.9999998807907104,35.40228694677353
43,10.999999403953552,35.209263384342194
44,2.9999998807907104,36.51653155684471
45,1.0,36.51653155684471
46,1.9999999403953552,36.51653155684471
47,1.9999999403953552,37.91459357738495
48,2.9999998807907104,38.16046470403671
49,9.999999463558197,38.16046470403671
50,19.99999886751175,38.62418270111084
51,3.9999998211860657,38.62418270111084
52,5.999999701976776,38.62418270111084
53,7.999999582767487,39.66649033129215
54,17.99999898672104,39.34943230450153
55,19.99999886751175,39.34943230450153
56,20.999998807907104,41.592170760035515
57,22.999998688697815,41.592170760035515
58,22.999998688697815,41.987727254629135
59,21.99999874830246,40.68025617301464
60,34.99999797344208,40.68025617301464
61,32.99999809265137,40.68025617301464
62,26.999998450279236,39.77424190938473
63,13.999999225139618,39.77424190938473
64,16.999999046325684,39.880880907177925
65,14.999999165534973,38.642294049263
66,23.99999862909317,38.642294049263
67,22.999998688697815,38.642294049263
68,30.999998211860657,39.352418944239616
69,27.99999839067459,71.86917467787862
70,26.999998450279236,72.11369725689292
71,31.999998152256012,76.29040691629052
72,30.999998211860657,76.39360386878252
73,38.9999977350235,55.8167789131403
74,40.99999989569187,56.75773686170578
75,49.99999935925007,56.25531794130802
76,55.9999990016222,56.112545162439346
77,62.99999972432852,55.41998900473118
78,61.99999978393316,55.335134238004684
79,57.99999888241291,56.876395374536514
80,59.99999990314245,55.22913816571236
81,62.99999972432852,55.21694765985012
82,65.99999954551458,54.78888922929764
83,63.99999966472387,52.1693280339241
84,64.99999960511923,41.38949191570282
85,66.99999948590994,42.22817227244377
86,66.99999948590994,71.23398138210177
87,59.99999990314245,74.27691357955337
88,68.99999993667006,74.2317748516798
89,70.99999981746078,73.41556781902909
90,82.0000000167638,73.12418691441417
91,83.00000024214387,71.8064740523696
92,88.00000051409006,72.35229158401489
93,93.00000021606684,72.35232920199633
94,90.00000039488077,72.35233148187399
95,99.0000009983778,73.85791139304638
96,95.00000009685755,71.59431148692966
97,112.00000022351742,71.59431148692966
98,104.00000070035458,72.26467588543892
99,122.00000190734863,72.2646935544908
100,129.00000149011612,105.42751190066338
101,121.00000196695328,83.53147620335221
102,135.00000113248825,115.80220463871956
103,146.00000047683716,121.79642707109451
104,154.0,121.29204061627388
105,154.0,121.29251939058304
106,154.0,121.20201280713081
107,143.0000006556511,119.96467760205269
108,136.0000010728836,119.96465936303139
109,131.00000137090683,119.96467760205269
110,150.00000023841858,119.57559368014336
111,154.0,119.57559823989868
112,154.0,114.57889980077744
113,154.0,113.778603464365
114,154.0,113.778603464365
115,154.0,113.778603464365
116,154.0,113.57144010066986
117,154.0,116.64959868788719
118,154.0,116.50385522842407
119,154.0,112.19106993079185
120,154.0,112.72437663376331
121,154.0,116.25900092720985
122,154.0,119.00438857078552
123,154.0,117.23025161027908
124,154.0,117.23025161027908
125,154.0,116.75509774684906
126,154.0,116.75509774684906
127,154.0,116.75509774684906
128,154.0,114.07112316787243
129,154.0,114.07112316787243
130,154.0,114.07112316787243
131,154.0,114.11160011589527
132,154.0,114.11160011589527
133,154.0,121.34642937779427
134,154.0,120.62406381964684
135,154.0,120.62406381964684
136,154.0,120.62406837940216
137,154.0,119.87114790081978
138,154.0,119.77282133698463
139,154.0,118.77677470445633
140,154.0,118.45517060160637
141,154.0,118.45517060160637
142,154.0,118.45517060160637
143,154.0,120.12149214744568
144,154.0,115.16374769806862
145,154.0,115.16374769806862
146,154.0,115.12465007603168
147,154.0,115.12465007603168
148,154.0,115.12465007603168
149,154.0,118.3058158159256
150,154.0,117.98304897546768
151,154.0,115.29399026930332
152,154.0,113.38951726257801
153,154.0,111.25264264643192
154,154.0,111.57234305143356
