AQI,PM10,PM2.5,CO,NO2,O3,SO2,prec,lrad,shum,pres,temp,wind,srad,Change,Hour,Day,Month,Delta1,Delta3,Mean
39.135306221792845,38.4667424957816,8.7177645614544,0.3011347217690512,13.817633926520283,81.45569091026906,0.8837568188164172,50.001232891570176,755.8672710004912,0.09892124032567476,254900.00081105184,275.9953256057701,60.00253378249958,682.1649660092661,0.31363118540152035,17,24,9,0.1,5.0,8.233333333333333
32.60160424504661,32.71340306623328,6.843432050557187,0.2975390784994035,17.773938346938763,77.70346427190051,1.2678386392480447,49.99990360342289,752.7108577396925,0.09967576692371458,254900.00011999672,275.964257901501,60.00096203091877,681.9394478884868,0.31771287723440833,18,24,9,2.0,0.1,8.533333333333333
36.116863547828615,36.41724498730589,8.843806424240325,0.3017073308205355,23.76938928396691,68.83280726637388,2.640904144737751,49.99993412639586,752.4176340772502,0.09994043289085508,254899.9996963303,275.96254137826827,59.999526460767505,687.2067040398953,0.1873789846517119,19,24,9,0.1,0.1,8.6
42.425457765501505,42.170715489946794,12.20851547496976,0.3004526006336556,29.026307006328476,56.648511437233275,3.2622378907541973,49.99929846205089,752.743669084571,0.1001822622261654,254900.0001325016,275.9634288687746,59.99998826030323,686.5096451526888,0.4833608815426997,20,24,9,9.0,6.0,8.866666666666667
45.14824377837654,45.171076738080366,9.987634056713723,0.29739963507447176,31.027514440654336,45.819981776594645,2.9605716111569085,50.000180494281814,753.7485350059108,0.0998424266155789,254899.99978189322,275.9636932455365,60.001543625903885,689.3241717416862,0.39639905548996457,21,24,9,0.1,2.0,9.2
48.441309508454225,48.55061760252593,8.038320108201772,0.3007782140701941,28.375003699692453,37.02713615248765,2.8831485263175773,49.99933248157639,753.6021949981821,0.1007274213027242,254899.99927615726,275.9596926192717,60.00266654855407,678.2151901366663,0.20251082251082253,22,24,9,0.1,0.1,9.166666666666666
47.07689584447956,46.969109830459345,11.809049177790206,0.3022401273378928,20.588513787047006,35.23794439393968,3.0927008830475047,49.9998102085633,754.6511331543777,0.1005864963734735,254899.99969872888,275.96408860741235,60.002188424905455,680.8763287283807,0.9963636363636365,23,24,9,14.0,3.0,9.666666666666666
36.37941023908811,36.46273363748028,10.528535236215985,0.29975524536130804,13.523645854607699,38.216274712547865,3.040520502790641,50.001164395711186,760.0473832025125,0.10012587504909236,254899.9996690101,275.99772706960533,60.00166281596368,742.4338277722812,0.7545658263305322,0,25,9,0.1,0.1,9.866666666666667
25.102739967835323,25.05457340878737,5.908946690388676,0.2991626867436039,11.162691188522196,39.245441183934346,2.8952778543644686,50.00143403472957,760.9612217693507,0.0983840485495892,254899.9998694141,275.9920314674814,60.001730548420326,738.8633013064298,0.5413776419658773,1,25,9,0.1,2.0,9.966666666666667
23.14573801458288,23.084754585415148,8.112679086635106,0.29973321650423074,11.284619735237209,35.686999808976715,3.015520107355392,50.00107456829402,761.2770216114114,0.09961479870612544,254900.000711488,276.00260549719,60.00223473372466,750.7037841252428,0.6880379424497072,2,25,9,6.0,0.1,9.966666666666667
